rate_hz_per_channel,repeats,generated_total_mean,generated_total_std,accepted_total_mean,accepted_total_std,sent_total_mean,sent_total_std,sent_word_total_mean,sent_word_total_std,busy_counter_total_mean,busy_counter_total_std,full_counter_total_mean,full_counter_total_std,spacing_counter_total_mean,spacing_counter_total_std,queue_counter_total_mean,queue_counter_total_std,ring_counter_total_mean,ring_counter_total_std,output_counter_total_mean,output_counter_total_std,dead_fraction_mean,dead_fraction_std
15341,4,1953.500000000,79.139118014,1806.000000000,67.443803768,1806.000000000,63.973953033,216720.000000000,7676.874363958,119.000000000,17.146428199,28.500000000,2.886751346,118.750000000,17.250603854,0.000000000,0.000000000,0.250000000,0.500000000,28.500000000,2.886751346,0.075407477,0.006249944
15508,4,1984.750000000,28.732965968,1844.250000000,29.736341402,1838.250000000,30.772011092,220590.000000000,3692.641331080,109.500000000,0.577350269,31.000000000,6.831300511,109.250000000,0.957427108,0.000000000,0.000000000,0.250000000,0.500000000,31.000000000,6.831300511,0.070802131,0.003623972
15674,4,1987.250000000,72.633210953,1834.250000000,62.782030338,1835.250000000,63.704395453,220230.000000000,7644.527454330,117.750000000,14.750706198,35.250000000,7.182153809,116.750000000,13.889444433,0.000000000,0.000000000,1.000000000,1.154700538,35.250000000,7.182153809,0.076929468,0.004070826
15840,4,2018.500000000,25.980762114,1870.750000000,12.311918345,1873.750000000,11.528949070,224850.000000000,1383.473888442,112.750000000,10.626225420,35.000000000,11.575836903,112.750000000,10.626225420,0.000000000,0.000000000,0.000000000,0.000000000,35.000000000,11.575836903,0.073125100,0.008703075
16007,4,2034.250000000,52.423754158,1881.500000000,48.706604617,1884.500000000,49.856460631,226140.000000000,5982.775275740,125.000000000,12.138094304,27.750000000,5.852349955,124.000000000,11.518101695,0.000000000,0.000000000,1.000000000,1.154700538,27.750000000,5.852349955,0.075084164,0.004171353
16173,4,2067.750000000,65.280803712,1914.750000000,50.789598673,1910.750000000,46.999113467,229290.000000000,5639.893616018,119.750000000,13.250786140,33.250000000,7.088723439,119.750000000,13.250786140,0.000000000,0.000000000,0.000000000,0.000000000,33.250000000,7.088723439,0.073867946,0.007789695
16339,4,2086.250000000,40.202611855,1920.000000000,39.412350010,1920.250000000,45.762976302,230430.000000000,5491.557156217,132.750000000,8.460693431,33.500000000,9.255628918,132.500000000,8.888194417,0.000000000,0.000000000,0.250000000,0.500000000,33.500000000,9.255628918,0.079704098,0.002185353
16506,4,2122.500000000,52.322716545,1958.000000000,44.339598555,1962.000000000,48.062459363,235440.000000000,5767.495123535,128.500000000,15.286159317,36.000000000,1.825741858,128.000000000,14.352700094,0.000000000,0.000000000,0.500000000,1.000000000,36.000000000,1.825741858,0.077457067,0.006062772
16672,4,2175.250000000,27.873224906,2007.250000000,23.271943050,2008.250000000,18.750555547,240990.000000000,2250.066665679,133.500000000,6.191391874,34.500000000,1.732050808,132.000000000,7.831560083,0.000000000,0.000000000,1.500000000,3.000000000,34.500000000,1.732050808,0.077219834,0.002402052
16839,4,2121.500000000,74.087785768,1954.250000000,56.476396250,1956.000000000,57.277104210,234720.000000000,6873.252505183,134.500000000,8.582928793,32.750000000,11.814539066,133.250000000,9.776672917,0.000000000,0.000000000,1.250000000,1.258305739,32.750000000,11.814539066,0.078686524,0.006309062
17005,4,2155.500000000,38.854429177,1985.750000000,39.961439747,1984.750000000,37.330729076,238170.000000000,4479.687489100,135.250000000,12.093386622,34.500000000,5.744562647,135.250000000,12.093386622,0.000000000,0.000000000,0.000000000,0.000000000,34.500000000,5.744562647,0.078764166,0.006277457
17171,4,2218.500000000,40.187062595,2034.000000000,17.568911937,2030.250000000,18.209429792,243630.000000000,2185.131574986,144.750000000,16.520189668,39.750000000,7.675719293,144.750000000,16.520189668,0.000000000,0.000000000,0.000000000,0.000000000,39.750000000,7.675719293,0.083045645,0.008788947
17338,4,2207.500000000,48.086727205,2035.750000000,43.714032835,2036.250000000,38.921930408,244350.000000000,4670.631648931,131.500000000,11.958260743,40.250000000,2.217355783,130.750000000,12.093386622,0.000000000,0.000000000,0.750000000,0.500000000,40.250000000,2.217355783,0.077789505,0.004666378
17504,4,2262.500000000,15.198684154,2075.750000000,28.860295679,2075.000000000,25.468935327,249000.000000000,3056.272239183,147.000000000,14.282856857,39.750000000,5.678908346,146.750000000,14.361406616,0.000000000,0.000000000,0.250000000,0.500000000,39.750000000,5.678908346,0.082572020,0.007114833
17671,4,2272.000000000,58.246602190,2073.750000000,43.453998665,2075.750000000,45.915683595,249090.000000000,5509.882031405,151.750000000,10.144785196,46.500000000,11.958260743,151.250000000,10.111874208,0.000000000,0.000000000,0.500000000,0.577350269,46.500000000,11.958260743,0.087157723,0.007803904
17837,4,2318.000000000,48.675798230,2123.250000000,51.441714590,2123.000000000,50.046644909,254760.000000000,6005.597389103,150.500000000,2.380476143,44.250000000,3.774917218,150.000000000,2.943920289,0.000000000,0.000000000,0.500000000,1.000000000,44.250000000,3.774917218,0.084060489,0.003597576
18003,4,2305.750000000,60.588090139,2118.000000000,50.537115074,2117.250000000,50.427340468,254070.000000000,6051.280856149,147.500000000,16.583123952,40.250000000,4.787135539,147.250000000,16.296727688,0.000000000,0.000000000,0.250000000,0.500000000,40.250000000,4.787135539,0.081380206,0.003527981
18170,4,2277.000000000,34.292856399,2090.750000000,26.043233286,2091.750000000,27.035470528,251010.000000000,3244.256463352,145.500000000,8.736894948,40.750000000,7.500000000,145.250000000,8.500000000,0.000000000,0.000000000,0.250000000,0.500000000,40.750000000,7.500000000,0.081769131,0.002510769
18336,4,2340.000000000,27.067816068,2134.250000000,25.630385613,2136.250000000,24.253865671,256350.000000000,2910.463880552,161.000000000,14.854853303,44.750000000,4.031128874,160.250000000,14.637281168,0.000000000,0.000000000,0.750000000,0.957427108,44.750000000,4.031128874,0.087907006,0.007671687
18503,4,2369.250000000,55.198882839,2167.500000000,53.075418039,2170.750000000,53.674171318,260490.000000000,6440.900558152,155.500000000,6.557438524,46.250000000,6.849574196,155.000000000,6.480740698,0.000000000,0.000000000,0.500000000,0.577350269,46.250000000,6.849574196,0.085172795,0.001135541
18669,4,2353.250000000,43.744523467,2136.750000000,33.648922717,2135.500000000,36.665151484,256260.000000000,4399.818178061,168.250000000,10.468205832,48.250000000,6.344288770,168.000000000,10.099504938,0.000000000,0.000000000,0.250000000,0.500000000,48.250000000,6.344288770,0.091958186,0.004822169
18835,4,2375.750000000,44.991665895,2163.750000000,28.581754087,2165.250000000,28.194266557,259830.000000000,3383.311986796,161.500000000,21.205345238,50.500000000,2.645751311,160.250000000,20.854655755,0.000000000,0.000000000,1.250000000,1.500000000,50.500000000,2.645751311,0.089146642,0.007896829
19002,4,2427.500000000,29.726531359,2219.250000000,20.418537329,2218.500000000,19.841034919,266220.000000000,2380.924190309,167.750000000,6.396613687,40.500000000,12.013880861,167.000000000,5.477225575,0.000000000,0.000000000,0.750000000,0.957427108,40.500000000,12.013880861,0.085752796,0.005482642
19168,4,2442.000000000,49.389607544,2219.250000000,44.791182168,2219.500000000,45.785732858,266340.000000000,5494.287942946,175.250000000,8.732124598,47.500000000,3.696845502,173.500000000,9.110433579,0.000000000,0.000000000,1.750000000,1.258305739,47.500000000,3.696845502,0.091214539,0.001462863
19334,4,2520.500000000,49.210432498,2292.750000000,49.060337001,2291.750000000,50.182168148,275010.000000000,6021.860177719,176.750000000,9.429563440,51.000000000,5.354126135,175.500000000,9.574271078,0.000000000,0.000000000,1.250000000,0.957427108,51.000000000,5.354126135,0.090378734,0.004109478
19501,4,2521.750000000,89.066922405,2278.750000000,80.230397398,2280.250000000,78.529718366,273630.000000000,9423.566203938,193.750000000,2.629955640,49.250000000,10.500000000,193.500000000,3.109126351,0.000000000,0.000000000,0.250000000,0.500000000,49.250000000,10.500000000,0.096355787,0.003077075
19667,4,2536.250000000,102.294916785,2307.500000000,73.830887845,2306.000000000,78.574805122,276720.000000000,9428.976614670,184.250000000,14.974979132,44.500000000,17.330127909,183.750000000,14.885675441,0.000000000,0.000000000,0.500000000,0.577350269,44.500000000,17.330127909,0.089954199,0.008132274
19834,4,2520.500000000,49.156213578,2286.500000000,37.188707964,2285.000000000,36.896250939,274200.000000000,4427.550112647,176.750000000,19.015344681,57.250000000,9.394147114,175.750000000,18.264263832,0.000000000,0.000000000,1.000000000,0.816496581,57.250000000,9.394147114,0.092765533,0.009076960
20000,4,2578.750000000,43.964948159,2335.500000000,31.712247897,2336.250000000,32.087120989,280350.000000000,3850.454518625,186.750000000,13.275918047,56.500000000,4.358898944,185.000000000,12.884098727,0.000000000,0.000000000,1.750000000,1.258305739,56.500000000,4.358898944,0.094288621,0.003171330
