rate_hz_per_channel,repeats,generated_total_mean,generated_total_std,accepted_total_mean,accepted_total_std,sent_total_mean,sent_total_std,sent_word_total_mean,sent_word_total_std,busy_counter_total_mean,busy_counter_total_std,full_counter_total_mean,full_counter_total_std,spacing_counter_total_mean,spacing_counter_total_std,queue_counter_total_mean,queue_counter_total_std,ring_counter_total_mean,ring_counter_total_std,output_counter_total_mean,output_counter_total_std,dead_fraction_mean,dead_fraction_std
16885,4,2168.500000000,60.577773702,2153.750000000,64.660008248,1902.000000000,43.619567475,240897.750000000,5537.409103844,14.750000000,6.291528696,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,14.750000000,6.291528696,0.000000000,0.000000000,0.006842752,0.003007154
17108,4,2167.500000000,44.911023146,2150.250000000,45.573201190,1895.000000000,45.497252664,240344.750000000,5535.149162398,17.250000000,0.957427108,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.250000000,0.957427108,0.000000000,0.000000000,0.007965827,0.000567992
17330,4,2171.000000000,19.200694432,2155.000000000,20.591260282,1906.750000000,9.358596761,241352.250000000,1515.641860731,16.000000000,2.160246899,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,16.000000000,2.160246899,0.000000000,0.000000000,0.007374362,0.001041433
17553,4,2258.000000000,30.408332191,2237.500000000,29.647934161,1981.250000000,31.180923655,250383.250000000,3471.972002095,20.500000000,3.109126351,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.500000000,3.109126351,0.000000000,0.000000000,0.009076015,0.001336599
17775,4,2301.000000000,18.018509002,2284.000000000,14.854853303,2007.750000000,3.403429643,254440.000000000,1128.107855364,17.000000000,4.163331999,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.000000000,4.163331999,0.000000000,0.000000000,0.007379894,0.001756973
17998,4,2262.500000000,63.584589328,2247.000000000,56.762663785,1985.250000000,44.657026323,251498.500000000,6272.705397195,15.500000000,8.185352772,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,15.500000000,8.185352772,0.000000000,0.000000000,0.006788072,0.003512451
18220,4,2306.500000000,69.907081186,2285.750000000,66.834995823,2005.000000000,48.887626246,255125.000000000,6509.549856429,20.750000000,5.439056291,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.750000000,5.439056291,0.000000000,0.000000000,0.008970731,0.002194302
18443,4,2329.750000000,25.078210994,2308.250000000,27.415020214,2007.750000000,15.195942441,256004.500000000,2139.034283659,21.500000000,4.434711565,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,21.500000000,4.434711565,0.000000000,0.000000000,0.009236430,0.001948456
18665,4,2340.000000000,45.949247364,2322.500000000,44.560819861,2030.250000000,29.814705544,257988.750000000,4094.263741301,17.500000000,4.654746681,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.500000000,4.654746681,0.000000000,0.000000000,0.007470593,0.001944236
18888,4,2447.000000000,63.419239983,2427.250000000,61.765011671,2116.250000000,68.563231157,269773.500000000,7962.439513114,19.750000000,6.075908711,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,19.750000000,6.075908711,0.000000000,0.000000000,0.008059911,0.002435052
19110,4,2410.250000000,38.395963329,2385.750000000,36.953799985,2076.750000000,26.800186567,264995.000000000,2983.121296003,24.500000000,1.732050808,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,24.500000000,1.732050808,0.000000000,0.000000000,0.010159640,0.000594588
19333,4,2480.750000000,79.579624695,2456.250000000,75.804023640,2124.000000000,59.492296420,271389.500000000,7639.387170011,24.500000000,5.066228051,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,24.500000000,5.066228051,0.000000000,0.000000000,0.009846250,0.001799960
19555,4,2515.500000000,55.018178814,2493.250000000,52.328290628,2163.000000000,23.650229033,276127.250000000,3524.427081101,22.250000000,7.274384281,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,22.250000000,7.274384281,0.000000000,0.000000000,0.008828124,0.002770675
19778,4,2516.500000000,30.347981811,2491.750000000,30.966379618,2175.250000000,22.035955467,276755.500000000,3197.815556491,24.750000000,4.787135539,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,24.750000000,4.787135539,0.000000000,0.000000000,0.009837009,0.001903171
20000,4,2578.750000000,43.964948159,2552.250000000,45.675485766,2216.500000000,31.310275204,283145.750000000,4279.762172131,26.500000000,4.654746681,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,26.500000000,4.654746681,0.000000000,0.000000000,0.010285938,0.001889965
