rate_hz_per_channel,repeats,generated_total_mean,generated_total_std,accepted_total_mean,accepted_total_std,sent_total_mean,sent_total_std,sent_word_total_mean,sent_word_total_std,busy_counter_total_mean,busy_counter_total_std,full_counter_total_mean,full_counter_total_std,spacing_counter_total_mean,spacing_counter_total_std,queue_counter_total_mean,queue_counter_total_std,ring_counter_total_mean,ring_counter_total_std,output_counter_total_mean,output_counter_total_std,dead_fraction_mean,dead_fraction_std
14010,4,1814.250000000,17.404501333,1586.750000000,9.105858920,1587.500000000,8.020806277,190500.000000000,962.496753241,187.500000000,10.661457061,40.000000000,8.524474568,187.500000000,10.661457061,0.000000000,0.000000000,0.000000000,0.000000000,40.000000000,8.524474568,0.125370905,0.003706396
14176,4,1814.750000000,40.442345794,1581.000000000,29.855206134,1577.250000000,29.624033036,189270.000000000,3554.883964351,189.250000000,13.301002468,44.500000000,4.795831523,189.250000000,13.301002468,0.000000000,0.000000000,0.000000000,0.000000000,44.500000000,4.795831523,0.128736398,0.007103030
14343,4,1862.000000000,59.121344143,1623.000000000,41.142030415,1622.250000000,41.915589781,194670.000000000,5029.870773688,198.750000000,11.146748405,40.250000000,9.639329161,198.750000000,11.146748405,0.000000000,0.000000000,0.000000000,0.000000000,40.250000000,9.639329161,0.128212722,0.007123761
14509,4,1834.750000000,16.276260832,1598.250000000,17.689450717,1598.000000000,17.088007491,191760.000000000,2050.560898876,195.250000000,13.301002468,41.250000000,5.315072906,195.250000000,13.301002468,0.000000000,0.000000000,0.000000000,0.000000000,41.250000000,5.315072906,0.128883452,0.008464140
14676,4,1868.250000000,27.681221071,1625.500000000,26.095976701,1625.250000000,26.874709301,195030.000000000,3224.965116090,202.750000000,16.214705260,40.000000000,10.424330514,202.750000000,16.214705260,0.000000000,0.000000000,0.000000000,0.000000000,40.000000000,10.424330514,0.129924883,0.007160973
14842,4,1902.750000000,30.966379618,1645.000000000,15.165750888,1643.250000000,16.028620236,197190.000000000,1923.434428308,207.000000000,14.651507317,50.750000000,2.362907813,207.000000000,14.651507317,0.000000000,0.000000000,0.000000000,0.000000000,50.750000000,2.362907813,0.135386877,0.006211302
15008,4,1881.250000000,62.350487836,1638.250000000,37.880293909,1639.750000000,38.143369891,196770.000000000,4577.204386959,203.500000000,22.487033301,39.500000000,6.454972244,203.500000000,22.487033301,0.000000000,0.000000000,0.000000000,0.000000000,39.500000000,6.454972244,0.128952429,0.008760099
15175,4,1932.250000000,15.777093099,1677.000000000,10.099504938,1676.250000000,9.178779875,201150.000000000,1101.453585041,216.750000000,20.369503349,38.500000000,6.952217872,216.750000000,20.369503349,0.000000000,0.000000000,0.000000000,0.000000000,38.500000000,6.952217872,0.132069747,0.006857032
15341,4,1953.500000000,79.139118014,1691.250000000,57.800663203,1688.000000000,55.485733902,202560.000000000,6658.288068265,221.000000000,16.633299933,41.250000000,6.652067348,221.000000000,16.633299933,0.000000000,0.000000000,0.000000000,0.000000000,41.250000000,6.652067348,0.134075375,0.006815630
15508,4,1984.750000000,28.732965968,1730.000000000,26.981475126,1726.000000000,29.166190472,207120.000000000,3499.942856676,209.000000000,6.164414003,45.750000000,3.862210075,209.000000000,6.164414003,0.000000000,0.000000000,0.000000000,0.000000000,45.750000000,3.862210075,0.128363177,0.001910363
15674,4,1987.250000000,72.633210953,1722.250000000,45.301765970,1720.750000000,44.574843428,206490.000000000,5348.981211408,221.750000000,23.157072354,43.250000000,8.261355821,221.750000000,23.157072354,0.000000000,0.000000000,0.000000000,0.000000000,43.250000000,8.261355821,0.133095427,0.010833506
15840,4,2018.500000000,25.980762114,1746.750000000,18.099263337,1747.750000000,17.461863207,209730.000000000,2095.423584863,218.750000000,12.257650672,53.000000000,3.559026084,218.750000000,12.257650672,0.000000000,0.000000000,0.000000000,0.000000000,53.000000000,3.559026084,0.134605926,0.003398148
16007,4,2034.250000000,52.423754158,1750.250000000,40.061411192,1750.750000000,42.121847063,210090.000000000,5054.621647562,233.750000000,15.085865349,50.250000000,11.412712211,233.750000000,15.085865349,0.000000000,0.000000000,0.000000000,0.000000000,50.250000000,11.412712211,0.139549983,0.005675771
16173,4,2067.750000000,65.280803712,1764.750000000,50.579145900,1763.250000000,47.710061832,211590.000000000,5725.207419823,250.000000000,22.494443758,53.000000000,3.829708431,250.000000000,22.494443758,0.000000000,0.000000000,0.000000000,0.000000000,53.000000000,3.829708431,0.146440004,0.009628823
16339,4,2086.250000000,40.202611855,1777.500000000,34.375378786,1776.000000000,38.453435044,213120.000000000,4614.412205254,254.250000000,9.178779875,54.500000000,11.150485789,254.250000000,9.178779875,0.000000000,0.000000000,0.000000000,0.000000000,54.500000000,11.150485789,0.147977160,0.006029527
16506,4,2122.500000000,52.322716545,1824.500000000,37.651914515,1825.250000000,40.868692174,219030.000000000,4904.243060861,244.500000000,15.864005379,53.500000000,6.191391874,244.500000000,15.864005379,0.000000000,0.000000000,0.000000000,0.000000000,53.500000000,6.191391874,0.140328653,0.005779910
16672,4,2175.250000000,27.873224906,1857.250000000,25.747168129,1857.750000000,22.425803590,222930.000000000,2691.096430825,260.000000000,11.045361017,58.000000000,10.295630141,260.000000000,11.045361017,0.000000000,0.000000000,0.000000000,0.000000000,58.000000000,10.295630141,0.146198548,0.001087554
16839,4,2121.500000000,74.087785768,1808.500000000,46.551047249,1808.750000000,47.528061886,217050.000000000,5703.367426354,262.750000000,25.785978102,50.250000000,8.460693431,262.750000000,25.785978102,0.000000000,0.000000000,0.000000000,0.000000000,50.250000000,8.460693431,0.147327735,0.008468984
17005,4,2155.500000000,38.854429177,1841.750000000,16.977926846,1841.500000000,16.031219542,220980.000000000,1923.746345026,253.750000000,22.051077071,60.000000000,15.641824276,253.750000000,22.051077071,0.000000000,0.000000000,0.000000000,0.000000000,60.000000000,15.641824276,0.145428449,0.010976963
17171,4,2218.500000000,40.187062595,1880.250000000,10.626225420,1877.000000000,11.747340124,225240.000000000,1409.680814936,271.500000000,25.632011236,66.750000000,7.410578025,271.500000000,25.632011236,0.000000000,0.000000000,0.000000000,0.000000000,66.750000000,7.410578025,0.152308804,0.012128696
17338,4,2207.500000000,48.086727205,1884.250000000,32.055940687,1883.500000000,26.400757565,226020.000000000,3168.090907787,254.000000000,10.893423092,69.250000000,21.608254596,254.000000000,10.893423092,0.000000000,0.000000000,0.000000000,0.000000000,69.250000000,21.608254596,0.146342536,0.008570708
17504,4,2262.500000000,15.198684154,1908.500000000,19.621416870,1908.000000000,21.954498400,228960.000000000,2634.539808012,279.000000000,9.591663047,75.000000000,9.128709292,279.000000000,9.591663047,0.000000000,0.000000000,0.000000000,0.000000000,75.000000000,9.128709292,0.156456109,0.007787123
17671,4,2272.000000000,58.246602190,1923.000000000,44.068129073,1922.750000000,47.807774821,230730.000000000,5736.932978517,286.000000000,9.380831520,63.000000000,8.366600265,286.000000000,9.380831520,0.000000000,0.000000000,0.000000000,0.000000000,63.000000000,8.366600265,0.153557356,0.004551637
17837,4,2318.000000000,48.675798230,1951.000000000,41.545156156,1949.250000000,39.533740864,233910.000000000,4744.048903627,294.000000000,22.583179581,73.000000000,8.205689083,294.000000000,22.583179581,0.000000000,0.000000000,0.000000000,0.000000000,73.000000000,8.205689083,0.158310781,0.006345905
18003,4,2305.750000000,60.588090139,1940.750000000,37.482218006,1941.500000000,37.349698794,232980.000000000,4481.963855276,291.000000000,25.884358211,74.000000000,3.651483717,291.000000000,25.884358211,0.000000000,0.000000000,0.000000000,0.000000000,74.000000000,3.651483717,0.158176652,0.007348522
18170,4,2277.000000000,34.292856399,1919.750000000,22.662377045,1919.750000000,21.960191256,230370.000000000,2635.222950720,289.000000000,9.380831520,68.250000000,3.304037934,289.000000000,9.380831520,0.000000000,0.000000000,0.000000000,0.000000000,68.250000000,3.304037934,0.156863783,0.002958487
18336,4,2340.000000000,27.067816068,1965.750000000,30.966379618,1966.000000000,31.633315771,235920.000000000,3795.997892518,300.750000000,11.842719282,73.500000000,12.069244660,300.750000000,11.842719282,0.000000000,0.000000000,0.000000000,0.000000000,73.500000000,12.069244660,0.159954134,0.006285836
18503,4,2369.250000000,55.198882839,1976.250000000,51.487053389,1976.000000000,50.996731921,237120.000000000,6119.607830572,309.750000000,14.568802284,83.250000000,7.365459931,309.750000000,14.568802284,0.000000000,0.000000000,0.000000000,0.000000000,83.250000000,7.365459931,0.165892551,0.007759446
18669,4,2353.250000000,43.744523467,1964.000000000,43.458792743,1962.500000000,44.380926834,235500.000000000,5325.711220109,318.500000000,23.273733406,70.750000000,10.242883709,318.500000000,23.273733406,0.000000000,0.000000000,0.000000000,0.000000000,70.750000000,10.242883709,0.165422263,0.008611429
18835,4,2375.750000000,44.991665895,1987.000000000,32.659863237,1988.750000000,32.968419232,238650.000000000,3956.210307858,309.500000000,23.173260453,79.250000000,9.322910847,309.500000000,23.173260453,0.000000000,0.000000000,0.000000000,0.000000000,79.250000000,9.322910847,0.163567204,0.009307607
19002,4,2427.500000000,29.726531359,2027.750000000,22.231734075,2028.250000000,22.410934831,243390.000000000,2689.312179722,317.500000000,20.174241002,82.250000000,15.085865349,317.500000000,20.174241002,0.000000000,0.000000000,0.000000000,0.000000000,82.250000000,15.085865349,0.164660191,0.003656809
19168,4,2442.000000000,49.389607544,2019.750000000,41.419600835,2019.750000000,40.844216237,242370.000000000,4901.305948418,331.250000000,12.365947868,91.000000000,4.163331999,331.250000000,12.365947868,0.000000000,0.000000000,0.000000000,0.000000000,91.000000000,4.163331999,0.172902480,0.005139759
19334,4,2520.500000000,49.210432498,2075.250000000,32.755406678,2076.250000000,33.737960816,249150.000000000,4048.555297881,343.000000000,18.565200421,102.250000000,20.886598574,343.000000000,18.565200421,0.000000000,0.000000000,0.000000000,0.000000000,102.250000000,20.886598574,0.176596994,0.005671131
19501,4,2521.750000000,89.066922405,2078.000000000,77.618726263,2077.500000000,77.590807016,249300.000000000,9310.896841873,352.500000000,13.000000000,91.250000000,9.105858920,352.500000000,13.000000000,0.000000000,0.000000000,0.000000000,0.000000000,91.250000000,9.105858920,0.176012731,0.002688321
19667,4,2536.250000000,102.294916785,2089.000000000,62.593929418,2086.750000000,64.230703977,250410.000000000,7707.684477195,350.500000000,30.523215209,96.750000000,17.385338651,350.500000000,30.523215209,0.000000000,0.000000000,0.000000000,0.000000000,96.750000000,17.385338651,0.176048995,0.011720818
19834,4,2520.500000000,49.156213578,2082.750000000,34.519318263,2082.250000000,34.644624403,249870.000000000,4157.354928317,335.500000000,19.485036994,102.250000000,11.236102527,335.500000000,19.485036994,0.000000000,0.000000000,0.000000000,0.000000000,102.250000000,11.236102527,0.173602510,0.009561017
20000,4,2578.750000000,43.964948159,2119.000000000,38.961519478,2119.750000000,39.911360120,254370.000000000,4789.363214458,351.250000000,8.057087977,108.500000000,5.972157622,351.250000000,8.057087977,0.000000000,0.000000000,0.000000000,0.000000000,108.500000000,5.972157622,0.178294805,0.002876796
