rate_hz_per_channel,repeats,generated_total_mean,generated_total_std,accepted_total_mean,accepted_total_std,sent_total_mean,sent_total_std,sent_word_total_mean,sent_word_total_std,busy_counter_total_mean,busy_counter_total_std,full_counter_total_mean,full_counter_total_std,spacing_counter_total_mean,spacing_counter_total_std,queue_counter_total_mean,queue_counter_total_std,ring_counter_total_mean,ring_counter_total_std,output_counter_total_mean,output_counter_total_std,dead_fraction_mean,dead_fraction_std
10017,4,1283.750000000,35.659267145,1007.000000000,93.105674729,937.000000000,90.347477367,114886.500000000,11072.153795295,2.500000000,2.380476143,274.250000000,79.487420388,0.000000000,0.000000000,0.000000000,0.000000000,2.500000000,2.380476143,274.250000000,79.487420388,0.215975396,0.063638201
10183,4,1296.750000000,46.593096771,1015.500000000,67.845412520,952.000000000,56.874130030,116637.500000000,7080.317765939,1.000000000,1.414213562,280.250000000,62.200616288,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,1.414213562,280.250000000,62.200616288,0.216788870,0.045696160
10350,4,1271.250000000,26.145426624,1029.250000000,89.697175727,959.250000000,86.330276651,117700.000000000,10504.363188694,2.750000000,1.258305739,239.250000000,70.575609573,0.000000000,0.000000000,0.000000000,0.000000000,2.750000000,1.258305739,239.250000000,70.575609573,0.190982068,0.057569870
10516,4,1346.750000000,38.534616472,1023.250000000,56.452782630,949.750000000,51.344425209,116542.500000000,6469.375317602,2.000000000,0.816496581,321.500000000,68.627011203,0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,0.816496581,321.500000000,68.627011203,0.239735137,0.047930924
10682,4,1367.750000000,36.280159867,1045.000000000,55.105958540,965.000000000,56.225735507,119016.500000000,6649.285550594,4.500000000,1.290994449,318.250000000,24.891430922,0.000000000,0.000000000,0.000000000,0.000000000,4.500000000,1.290994449,318.250000000,24.891430922,0.236319376,0.022002638
10849,4,1404.000000000,16.268579123,1068.000000000,18.366636419,990.000000000,24.711670657,121587.750000000,3118.515605754,2.500000000,1.000000000,333.500000000,17.406895186,0.000000000,0.000000000,0.000000000,0.000000000,2.500000000,1.000000000,333.500000000,17.406895186,0.239301409,0.011089932
11015,4,1358.500000000,21.579311080,1034.500000000,69.921384426,958.250000000,60.818719706,118022.750000000,7956.176023484,4.500000000,1.290994449,319.500000000,59.791303716,0.000000000,0.000000000,0.000000000,0.000000000,4.500000000,1.290994449,319.500000000,59.791303716,0.238702453,0.045739525
11182,4,1428.750000000,25.682354513,1151.000000000,63.639610307,1065.500000000,56.121891154,131045.000000000,7128.950413630,4.000000000,1.414213562,273.750000000,49.641212717,0.000000000,0.000000000,0.000000000,0.000000000,4.000000000,1.414213562,273.750000000,49.641212717,0.194607519,0.036318253
11348,4,1462.250000000,25.237207981,1128.000000000,66.257075094,1039.500000000,66.380217937,128049.250000000,7792.385273458,2.750000000,2.362907813,331.500000000,44.395945761,0.000000000,0.000000000,0.000000000,0.000000000,2.750000000,2.362907813,331.500000000,44.395945761,0.228916308,0.035040179
11514,4,1448.500000000,24.959967949,1097.500000000,26.388128644,1013.250000000,30.619982582,124629.750000000,3571.233062030,2.250000000,1.500000000,348.750000000,35.207716957,0.000000000,0.000000000,0.000000000,0.000000000,2.250000000,1.500000000,348.750000000,35.207716957,0.242151369,0.022606058
11681,4,1536.500000000,32.429410520,1051.500000000,164.957570302,969.250000000,157.631162317,119369.000000000,19128.274273093,4.500000000,1.732050808,480.500000000,173.482948249,0.000000000,0.000000000,0.000000000,0.000000000,4.500000000,1.732050808,480.500000000,173.482948249,0.315099824,0.110701421
11847,4,1527.250000000,39.067249711,1164.500000000,134.859185820,1073.500000000,126.518773311,132199.250000000,15746.299742585,2.500000000,0.577350269,360.250000000,159.742240291,0.000000000,0.000000000,0.000000000,0.000000000,2.500000000,0.577350269,360.250000000,159.742240291,0.236248918,0.098749610
12013,4,1526.250000000,15.777093099,1140.000000000,93.069866230,1054.750000000,84.191745439,129835.500000000,10601.225353703,3.500000000,2.380476143,382.750000000,102.529264115,0.000000000,0.000000000,0.000000000,0.000000000,3.500000000,2.380476143,382.750000000,102.529264115,0.252713478,0.066389165
12180,4,1561.750000000,17.480942004,1140.500000000,48.149074065,1045.750000000,48.444985981,128934.000000000,5869.538028386,3.750000000,1.258305739,417.500000000,45.110974275,0.000000000,0.000000000,0.000000000,0.000000000,3.750000000,1.258305739,417.500000000,45.110974275,0.269751943,0.028945031
12346,4,1567.250000000,37.070878058,1130.000000000,75.352504935,1040.000000000,71.264764552,127943.000000000,8420.100751575,5.250000000,1.500000000,432.000000000,42.606728733,0.000000000,0.000000000,0.000000000,0.000000000,5.250000000,1.500000000,432.000000000,42.606728733,0.279494816,0.032816604
12513,4,1623.500000000,32.388269481,1226.250000000,157.800242923,1126.000000000,158.482385982,138821.250000000,18890.587998172,4.000000000,3.366501646,393.250000000,145.561842527,0.000000000,0.000000000,0.000000000,0.000000000,4.000000000,3.366501646,393.250000000,145.561842527,0.245108125,0.092756574
